treatment,output,code_number_tokens,code_complexity,code_num_identifiers,code_num_strings,code_num_comments,docstring_num_lines,docstring_num_words,docstring_num_sentences
0,0,29,4,1,0,0,1,50,1
0,0,33,3,2,5,0,1,6,1
1,1,17,2,2,2,0,1,4,0
1,1,59,5,4,2,0,1,28,2
0,0,26,4,6,2,0,1,3,1
1,0,26,1,4,0,0,1,15,1
0,0,62,11,1,10,0,1,8,1
0,1,19,3,1,0,0,1,25,2
0,0,17,3,1,0,0,1,9,0
1,0,33,4,2,3,0,1,11,0
0,0,26,3,2,1,0,1,7,0
0,0,30,1,5,0,0,1,4,1
1,1,23,1,9,0,0,1,5,0
0,0,38,4,4,4,0,1,2,0
1,0,10,1,2,0,0,1,4,1
0,1,26,2,2,0,0,1,12,0
1,1,18,4,1,3,0,1,11,1
1,1,105,11,1,19,0,1,38,2
1,1,39,7,1,4,0,1,13,1
0,1,20,2,3,0,0,1,6,1
0,0,40,2,4,0,0,1,8,1
1,1,29,3,2,0,0,1,12,2
0,0,16,1,1,1,0,1,10,1
0,1,17,2,2,2,0,1,3,0
1,1,32,1,3,0,0,1,6,0
1,0,7,1,2,0,0,1,8,1
0,1,26,2,5,0,0,1,9,1
0,0,44,2,2,1,0,1,8,1
1,1,17,3,1,1,0,1,17,1
1,1,34,4,5,2,0,1,20,1
1,0,33,1,9,7,0,1,9,0
1,1,19,1,3,0,0,1,11,0
1,1,22,3,1,0,0,1,27,0
0,0,32,4,3,0,0,1,17,1
0,1,10,2,0,0,0,1,14,1
0,1,12,1,2,2,0,1,5,1
0,0,19,1,5,1,0,1,23,3
1,0,6,1,0,0,0,1,11,1
0,0,29,2,8,3,0,1,9,1
1,0,82,11,2,24,0,1,12,0
0,0,21,2,3,2,0,1,12,1
0,0,68,11,0,3,0,1,6,0
0,1,34,2,5,4,0,1,6,0
0,0,28,4,3,0,0,1,5,1
0,0,11,1,0,0,0,1,14,0
1,1,57,4,7,3,0,1,9,1
0,0,14,2,3,2,0,1,3,0
1,1,44,6,5,1,0,1,15,1
1,1,65,6,5,8,0,1,9,1
0,0,15,2,1,0,0,1,10,1
0,0,13,1,0,0,0,1,5,0
1,1,45,3,1,9,0,1,7,1
0,0,16,1,3,3,0,1,23,2
1,0,27,4,2,2,0,1,10,1
1,1,86,11,6,1,0,1,59,6
0,1,34,2,2,3,0,1,9,1
0,0,43,1,5,2,0,1,8,0
0,0,35,4,4,4,0,1,11,1
0,0,42,4,8,1,0,1,12,1
0,0,28,6,1,2,0,1,25,2
1,0,14,2,1,1,0,1,9,1
0,0,24,4,1,0,0,1,15,1
1,1,37,4,3,5,0,1,9,0
0,0,37,2,5,10,0,1,4,0
1,1,74,4,11,15,0,1,8,1
0,1,33,4,1,2,0,1,18,1
0,1,54,3,3,0,0,1,2,0
0,0,132,1,22,0,0,1,27,1
0,0,15,3,1,0,0,1,12,2
0,0,10,1,3,0,0,1,18,1
0,1,33,1,3,0,0,1,38,0
0,0,16,2,1,1,0,1,7,1
1,1,15,1,4,0,0,1,4,1
0,0,24,4,4,1,0,1,9,0
1,1,62,6,4,5,0,1,8,0
1,1,66,5,12,10,0,1,37,2
0,0,34,2,5,1,0,1,4,0
0,1,32,4,3,1,0,1,38,0
1,0,119,13,19,7,0,1,12,1
0,0,18,2,1,0,0,1,44,0
1,0,123,11,10,42,0,1,13,1
0,0,18,2,3,1,0,1,4,0
1,0,37,3,3,1,0,1,8,1
1,0,91,9,6,4,0,1,8,0
0,1,24,4,0,1,0,1,8,1
0,0,19,2,1,4,0,1,36,3
0,0,36,2,0,1,0,1,17,1
1,1,19,2,0,1,0,1,7,1
0,0,14,2,2,1,0,1,4,1
0,1,16,2,1,0,0,1,12,1
0,0,13,2,3,0,0,1,22,3
1,0,42,1,2,1,0,1,8,0
0,0,9,2,0,0,0,1,10,1
1,1,12,2,2,0,0,1,5,1
0,1,48,2,10,2,0,1,43,4
0,1,19,3,0,5,0,1,16,2
1,0,13,1,1,0,0,1,8,1
1,1,34,4,1,1,0,1,10,1
0,0,26,3,3,1,0,1,15,1
0,0,67,6,4,3,0,1,7,1
0,0,9,1,2,0,0,1,3,0
0,1,76,9,9,5,0,1,37,2
1,1,24,2,0,2,0,1,10,0
0,1,31,3,3,3,0,1,8,1
0,0,119,7,10,9,0,1,7,1
0,1,10,1,2,0,0,1,20,1
0,1,50,8,4,0,0,1,5,1
0,0,44,4,5,2,0,1,6,1
0,1,50,3,6,14,0,1,17,2
1,1,93,6,13,5,0,1,12,1
0,1,20,2,4,0,0,1,13,1
0,0,25,5,1,1,0,1,10,1
0,1,50,6,5,0,0,1,67,5
0,0,12,1,1,0,0,1,5,1
0,1,19,2,1,2,0,1,7,0
0,1,13,1,2,1,0,1,5,0
1,1,34,3,2,1,0,1,52,2
1,0,14,1,1,1,0,1,6,0
1,0,14,2,2,0,0,1,7,0
0,1,9,2,0,0,0,1,12,1
1,1,20,2,2,0,0,1,16,1
0,0,22,1,3,1,0,1,6,1
1,1,44,8,4,0,0,1,8,1
1,1,115,13,16,13,0,1,5,0
1,0,37,4,3,5,0,1,10,0
0,1,20,5,1,4,0,1,14,1
0,0,30,3,4,0,0,1,37,2
1,1,9,1,1,2,0,1,14,1
0,1,18,1,5,4,0,1,3,0
0,1,30,2,6,3,0,1,26,1
1,0,14,3,0,1,0,1,5,0
1,1,39,4,2,4,0,1,12,1
0,1,11,2,0,0,0,1,10,1
1,0,9,1,1,0,0,1,10,1
0,1,79,4,9,8,0,1,6,1
0,0,30,2,5,2,0,1,5,0
1,1,21,4,0,0,0,1,5,0
1,1,104,11,3,20,0,1,13,1
0,1,10,1,4,3,0,1,3,0
0,1,24,1,4,0,0,1,15,1
0,1,37,4,1,0,0,1,12,1
0,1,54,5,6,1,0,1,2,0
0,0,56,5,4,1,0,1,8,1
1,0,89,11,5,2,0,1,39,3
0,0,39,5,4,11,0,1,6,0
0,1,35,2,4,3,0,1,17,2
1,1,30,2,4,1,0,1,55,4
0,1,41,3,5,5,0,1,6,0
0,1,18,1,3,3,0,1,25,1
0,0,18,3,1,1,0,1,11,1
1,0,65,7,7,0,0,1,8,1
1,1,129,13,10,9,0,1,6,1
1,0,32,2,4,7,0,1,13,0
0,1,40,4,3,1,0,1,9,0
0,0,66,3,14,0,0,1,14,0
1,1,18,3,2,1,0,1,9,0
0,1,12,2,1,0,0,1,16,1
1,0,44,4,7,1,0,1,7,1
0,1,19,3,2,0,0,1,30,2
0,0,107,8,11,11,0,1,10,0
1,0,39,3,5,0,0,1,7,1
1,0,41,10,2,6,0,1,12,1
0,1,11,3,0,0,0,1,14,1
0,0,92,12,16,7,0,1,3,1
0,0,23,3,3,1,0,1,11,0
0,1,11,1,3,0,0,1,35,3
1,0,91,7,7,1,0,1,20,2
1,0,24,3,1,1,0,1,5,1
0,1,30,3,4,1,0,1,6,0
0,0,24,4,4,0,0,1,6,0
1,0,22,2,0,1,0,1,11,1
0,0,58,7,5,0,0,1,8,2
0,0,54,1,10,0,0,1,8,1
0,1,19,3,0,1,0,1,8,1
0,0,71,8,9,2,0,1,11,1
0,0,61,6,2,24,0,1,6,1
0,0,26,5,2,4,0,1,18,1
0,1,37,3,4,3,0,1,20,0
1,1,26,1,2,0,0,1,7,1
1,1,8,1,0,0,0,1,3,0
1,1,11,2,0,0,0,1,39,3
0,1,28,1,6,1,0,1,8,1
1,1,83,7,8,1,0,1,15,0
1,1,44,4,4,0,0,1,16,2
0,0,46,5,2,1,0,1,10,2
1,1,35,1,5,10,0,1,19,1
0,0,11,2,0,0,0,1,4,1
1,0,36,5,5,0,0,1,8,1
1,1,8,1,1,1,0,1,14,1
0,0,29,3,5,3,0,1,32,3
1,1,15,3,0,0,0,1,7,1
0,0,14,3,2,0,0,1,5,0
1,0,42,2,3,2,0,1,8,1
1,0,11,2,1,0,0,1,9,1
1,0,61,6,2,2,0,1,13,1
1,0,83,9,8,0,0,1,11,1
1,1,43,3,2,2,0,1,13,1
0,0,11,2,0,0,0,1,4,1
0,0,33,3,2,1,0,1,12,0
1,0,23,4,2,0,0,1,21,1
1,1,12,2,0,0,0,1,5,0
0,0,34,4,6,7,0,1,15,2
0,1,39,5,4,0,0,1,15,1
0,1,19,2,1,2,0,1,63,5
0,0,70,2,5,0,0,1,54,0
1,0,94,6,7,33,0,1,4,0
1,0,49,6,3,6,0,1,5,0
1,0,52,4,8,8,0,1,19,0
0,1,10,1,1,0,0,1,12,1
1,1,8,1,1,1,0,1,4,1
0,1,24,3,2,0,0,1,38,4
1,1,82,5,11,16,0,1,3,0
1,0,30,4,2,1,0,1,22,2
1,1,13,1,1,0,0,1,50,4
0,0,13,2,1,0,0,1,12,0
0,0,12,1,1,1,0,1,1,0
0,0,12,1,5,2,0,1,24,1
0,0,52,3,6,5,0,1,10,0
0,0,28,3,6,2,0,1,10,1
0,1,12,2,0,0,0,1,13,1
0,1,36,4,1,1,0,1,8,1
0,1,19,1,5,4,0,1,8,1
0,0,93,6,7,19,0,1,13,1
0,0,49,5,6,8,0,1,8,1
0,0,28,3,5,4,0,1,6,0
0,0,12,1,1,0,0,1,6,1
0,0,22,3,2,0,0,1,31,0
0,0,23,4,1,0,0,1,16,1
0,0,57,3,8,3,0,1,10,1
1,1,48,8,5,2,0,1,52,3
0,1,81,7,5,4,0,1,9,1
0,0,89,6,4,9,0,1,10,1
1,0,61,4,15,6,0,1,51,3
0,1,127,9,6,4,0,1,7,0
0,0,20,1,2,2,0,1,21,1
1,0,131,17,0,18,0,1,5,0
0,0,6,1,4,0,0,1,25,2
0,1,15,2,2,1,0,1,4,1
0,0,14,2,3,2,0,1,24,1
1,1,15,2,1,3,0,1,12,1
1,0,20,4,1,2,0,1,8,1
0,1,21,4,1,0,0,1,17,1
0,1,6,1,0,1,0,1,5,1
0,0,11,2,0,1,0,1,3,1
0,1,17,4,0,0,0,1,2,0
1,1,16,1,3,0,0,1,6,0
0,0,55,7,4,2,0,1,34,2
0,1,46,6,2,14,0,1,12,0
0,0,6,1,2,0,0,1,6,1
0,0,9,1,1,0,0,1,6,1
0,1,22,3,0,1,0,1,8,1
1,0,11,1,0,2,0,1,5,0
1,0,17,3,2,3,0,1,10,0
1,0,40,7,3,0,0,1,9,1
0,0,53,5,1,4,0,1,8,1
0,0,24,1,4,0,0,1,22,1
1,1,20,2,4,0,0,1,4,1
0,0,8,1,1,0,0,1,5,0
1,0,110,5,5,29,0,1,8,3
1,1,9,1,3,1,0,1,11,1
0,0,25,3,1,3,0,1,6,1
1,0,61,10,2,2,0,1,8,1
0,1,98,5,9,0,0,1,64,3
1,1,41,7,3,4,0,1,7,0
1,0,35,3,2,2,0,1,8,1
0,0,47,4,6,1,0,1,12,1
1,0,26,3,0,1,0,1,43,2
0,0,57,3,16,0,0,1,27,2
0,0,43,4,4,0,0,1,78,4
0,1,30,2,3,4,0,1,9,2
1,1,57,7,9,11,0,1,5,1
1,0,52,7,3,2,0,1,9,0
1,1,17,2,0,0,0,1,6,0
1,1,44,1,2,3,0,1,7,0
1,0,17,1,0,0,0,1,7,0
0,0,27,1,2,0,0,1,8,0
1,0,40,5,2,2,0,1,9,0
0,1,18,2,1,1,0,1,16,2
1,1,39,5,1,0,0,1,18,2
1,0,84,8,9,8,0,1,11,1
0,1,10,1,1,0,0,1,8,1
0,1,15,1,3,0,0,1,8,1
1,0,37,2,3,11,0,1,29,2
0,1,12,2,2,1,0,1,16,0
0,0,184,22,9,25,0,1,8,0
0,0,11,1,2,4,0,1,3,0
0,0,40,5,3,7,0,1,5,1
0,0,19,1,2,0,0,1,7,1
0,1,29,5,0,0,0,1,21,1
0,1,14,1,2,0,0,1,11,1
0,0,20,1,2,0,0,1,35,3
1,1,19,3,2,0,0,1,9,0
0,0,27,1,6,8,0,1,15,1
1,0,89,19,1,0,0,1,11,1
1,0,63,9,7,10,0,1,7,0
0,0,18,1,1,1,0,1,5,1
0,0,16,1,2,1,0,1,7,0
0,0,16,2,2,2,0,1,20,1
0,0,89,10,9,2,0,1,13,0
1,0,25,1,4,0,0,1,13,1
1,1,13,2,2,0,0,1,15,2
0,0,16,1,2,3,0,1,6,1
0,1,45,1,5,0,0,1,7,0
1,1,25,1,5,5,0,1,5,1
0,0,12,2,2,0,0,1,8,1
0,1,18,2,1,1,0,1,13,2
0,0,26,5,1,1,0,1,14,1
1,0,29,4,1,1,0,1,10,1
1,1,22,2,1,2,0,1,5,0
1,1,20,3,1,1,0,1,10,0
1,1,16,2,1,2,0,1,31,0
0,0,10,1,1,0,0,1,8,0
0,0,56,4,4,5,0,1,14,2
0,0,20,1,7,5,0,1,5,0
0,0,31,5,2,4,0,1,5,0
1,1,58,8,2,1,0,1,12,0
1,1,21,4,2,0,0,1,36,2
0,1,30,4,5,1,0,1,10,1
0,1,12,3,0,0,0,1,11,1
0,1,40,3,2,2,0,1,35,2
1,1,142,14,5,14,0,1,22,2
1,1,68,8,2,6,0,1,41,0
1,0,33,3,7,3,0,1,13,1
0,1,37,3,3,2,0,1,13,2
1,0,17,2,1,0,0,1,14,1
0,1,6,1,2,1,0,1,10,1
1,0,55,2,10,0,0,1,14,1
0,0,18,2,1,4,0,1,14,0
0,1,69,5,4,4,0,1,8,1
0,0,14,1,1,0,0,1,10,0
1,1,55,7,5,4,0,1,6,0
0,0,33,5,3,0,0,1,9,0
0,0,10,1,2,1,0,1,33,1
0,0,26,3,2,1,0,1,4,1
1,1,18,3,3,2,0,1,11,1
1,1,46,3,5,3,0,1,10,1
0,0,44,2,9,0,0,1,34,0
0,0,14,1,2,0,0,1,11,1
1,0,36,4,6,1,0,1,9,1
1,0,30,3,0,2,0,1,6,0
1,0,12,1,3,0,0,1,37,5
1,1,73,7,2,12,0,1,4,1
0,0,52,6,6,3,0,1,13,0
0,1,12,2,1,0,0,1,10,1
0,1,69,3,9,5,0,1,11,2
0,0,14,3,1,0,0,1,7,1
1,1,17,3,1,0,0,1,14,1
0,0,20,3,0,2,0,1,9,1
0,1,25,3,3,0,0,1,25,1
0,1,57,7,5,9,0,1,8,1
0,1,28,3,1,4,0,1,5,1
1,0,12,2,1,0,0,1,11,1
1,0,43,5,3,5,0,1,11,1
1,1,23,2,5,2,0,1,11,1
1,1,71,6,3,6,0,1,24,0
1,0,69,10,5,1,0,1,8,1
0,0,12,2,1,0,0,1,12,0
0,0,36,4,2,3,0,1,8,1
0,0,7,1,0,0,0,1,9,1
1,0,38,1,7,0,0,1,5,1
0,1,49,2,4,1,0,1,48,4
0,1,61,6,4,5,0,1,12,0
0,1,45,2,7,3,0,1,12,0
1,0,155,9,7,12,0,1,22,2
1,1,41,7,4,1,0,1,8,1
1,1,29,2,4,7,0,1,8,1
1,1,157,15,3,22,0,1,13,1
0,1,12,1,4,2,0,1,10,2
1,1,20,4,1,0,0,1,20,2
0,1,8,1,1,1,0,1,8,1
0,1,11,2,1,1,0,1,8,1
0,0,38,4,4,0,0,1,18,2
0,1,31,4,2,2,0,1,22,3
1,1,28,4,4,3,0,1,13,1
1,1,30,3,7,6,0,1,16,2
0,1,19,1,4,0,0,1,11,0
0,0,7,1,0,0,0,1,3,0
0,0,31,3,2,4,0,1,53,4
1,0,13,2,1,0,0,1,11,1
1,1,39,1,12,3,0,1,6,1
0,1,18,2,1,1,0,1,10,1
1,1,29,2,3,2,0,1,10,0
0,0,65,1,18,8,0,1,22,1
1,1,40,3,4,5,0,1,6,0
1,1,76,11,8,10,0,1,4,1
1,0,25,3,2,1,0,1,2,0
0,0,10,1,2,0,0,1,12,1
0,0,34,4,3,2,0,1,8,1
1,0,56,4,3,1,0,1,28,1
1,0,50,2,6,0,0,1,11,1
0,0,9,1,1,0,0,1,10,0
1,1,13,3,0,0,0,1,8,1
1,1,5,1,1,0,0,1,9,1
1,1,115,1,8,39,0,1,9,1
1,0,119,5,12,44,0,1,14,1
0,1,37,3,5,10,0,1,36,6
0,0,41,6,1,0,0,1,77,6
0,0,19,2,2,0,0,1,8,1
0,1,32,5,3,2,0,1,14,1
1,1,12,1,1,1,0,1,13,1
1,0,18,2,3,0,0,1,33,1
1,1,40,3,5,1,0,1,34,1
1,1,12,2,1,1,0,1,9,0
1,1,14,2,2,0,0,1,9,1
0,0,70,7,4,2,0,1,9,1
1,0,29,1,5,1,0,1,17,2
0,1,17,1,5,1,0,1,15,2
1,1,100,5,17,1,0,1,23,2
1,0,39,7,3,3,0,1,8,0
1,0,24,3,1,1,0,1,10,1
0,1,15,3,0,0,0,1,23,0
0,1,39,3,2,14,0,1,4,0
1,0,68,6,8,0,0,1,4,1
0,1,26,1,7,3,0,1,4,0
1,0,81,13,3,4,0,1,14,1
1,0,21,2,8,0,0,1,37,2
0,0,68,7,3,3,0,1,8,1
0,1,10,1,1,1,0,1,4,0
0,1,33,1,5,0,0,1,10,1
0,0,26,4,3,4,0,1,12,1
1,0,113,15,11,0,0,1,30,4
1,1,20,2,2,1,0,1,13,1
0,1,8,1,1,0,0,1,8,1
0,0,52,5,4,1,0,1,17,2
1,0,104,1,6,19,0,1,3,0
0,0,10,1,2,0,0,1,7,1
1,1,5,1,0,0,0,1,5,1
1,1,49,4,11,9,0,1,8,1
0,1,16,2,4,0,0,1,16,0
0,1,61,3,6,8,0,1,60,4
0,1,14,1,4,0,0,1,14,1
0,1,59,6,7,4,0,1,20,2
1,0,18,2,1,0,0,1,7,0
0,0,48,3,12,11,0,1,11,1
0,0,27,3,2,6,0,1,13,1
1,1,41,4,3,3,0,1,13,1
1,0,100,9,5,14,0,1,8,1
0,0,89,12,7,2,0,1,11,1
1,1,10,1,0,1,0,1,12,1
0,1,10,2,1,1,0,1,4,1
1,1,21,3,1,2,0,1,13,1
1,1,55,1,17,16,0,1,3,0
0,1,10,1,1,0,0,1,8,1
0,0,31,3,4,6,0,1,14,0
0,0,13,2,1,0,0,1,11,1
1,0,39,2,2,7,0,1,9,0
1,1,24,3,0,1,0,1,4,0
1,1,38,2,5,2,0,1,10,0
1,1,13,2,0,0,0,1,4,1
0,0,16,1,3,0,0,1,14,1
0,0,30,3,2,1,0,1,8,0
0,1,29,6,0,0,0,1,11,1
1,1,35,4,4,0,0,1,9,0
0,0,14,1,4,0,0,1,18,0
0,0,19,2,0,1,0,1,9,1
0,1,21,4,2,1,0,1,4,0
1,1,59,5,7,2,0,1,22,2
1,1,45,3,6,0,0,1,8,0
1,1,83,1,4,4,0,1,8,0
1,1,24,6,0,1,0,1,25,1
1,1,32,4,1,10,0,1,12,2
1,1,11,1,2,0,0,1,4,1
1,1,39,7,2,0,0,1,12,1
0,0,18,3,1,0,0,1,21,0
0,1,47,9,4,0,0,1,21,2
1,1,32,4,4,2,0,1,12,0
0,0,36,2,5,4,0,1,6,1
0,0,92,5,10,6,0,1,17,1
0,0,28,4,1,1,0,1,6,1
1,1,13,1,1,1,0,1,33,0
0,0,24,3,2,2,0,1,14,0
0,0,9,1,1,0,0,1,14,2
0,0,14,2,3,0,0,1,6,1
1,1,113,13,9,6,0,1,52,3
1,0,230,11,12,20,0,1,8,1
0,0,36,3,5,3,0,1,19,1
0,0,8,1,1,0,0,1,13,1
1,1,30,3,3,8,0,1,4,0
1,0,54,10,3,0,0,1,13,1
1,1,14,1,3,3,0,1,9,1
1,0,18,2,0,0,0,1,48,4
0,0,15,1,0,0,0,1,11,0
0,0,13,2,1,1,0,1,15,0
1,0,8,1,1,0,0,1,13,1
1,1,18,1,2,2,0,1,7,0
0,1,14,2,0,0,0,1,34,3
0,1,48,7,3,1,0,1,9,1
0,0,60,1,11,0,0,1,23,1
0,1,11,2,0,0,0,1,12,1
1,1,7,1,1,0,0,1,7,0
0,0,30,1,1,16,0,1,2,0
1,1,14,2,2,2,0,1,5,1
0,0,26,2,4,3,0,1,61,4
1,1,75,6,9,3,0,1,49,2
0,0,24,1,6,0,0,1,34,2
0,1,27,3,1,1,0,1,11,1
0,1,18,3,1,0,0,1,25,2
0,0,14,1,0,2,0,1,8,0
1,1,59,6,4,9,0,1,41,1
1,1,90,6,4,4,0,1,8,1
0,1,24,1,9,7,0,1,6,1
0,1,26,4,1,1,0,1,12,2
0,1,24,5,0,0,0,1,8,1
0,1,21,6,0,1,0,1,5,1
0,0,11,2,2,0,0,1,6,1
1,1,14,2,2,0,0,1,13,1
0,1,19,1,3,4,0,1,10,1
0,1,43,4,2,9,0,1,10,1
0,0,15,2,1,1,0,1,32,3
0,0,11,2,0,0,0,1,9,1
1,1,54,7,8,4,0,1,52,1
0,1,105,10,8,6,0,1,44,2
1,1,8,1,1,0,0,1,7,1
0,1,15,2,1,0,0,1,9,0
0,1,52,6,3,0,0,1,34,2
0,0,63,6,7,6,0,1,12,3
0,0,12,1,1,0,0,1,12,1
0,0,89,10,7,2,0,1,40,3
0,0,10,1,0,1,0,1,47,6
1,1,50,6,3,2,0,1,10,1
0,1,43,4,3,9,0,1,6,1
0,1,48,3,7,0,0,1,6,1
0,1,10,2,0,0,0,1,30,0
1,1,58,3,5,0,0,1,2,0
0,0,21,3,0,1,0,1,18,2
0,0,8,2,0,0,0,1,6,1
0,0,19,1,7,0,0,1,8,3
1,1,50,7,2,3,0,1,9,1
0,1,50,4,4,2,0,1,4,0
1,1,29,1,1,0,0,1,17,2
0,1,24,2,1,4,0,1,11,1
1,1,89,7,11,0,0,1,8,1
0,1,17,2,1,1,0,1,4,0
0,1,10,2,1,1,0,1,12,0
0,0,32,5,2,0,0,1,36,2
0,1,10,1,2,1,0,1,10,1
1,1,54,11,5,0,0,1,6,1
1,0,86,9,6,7,0,1,43,3
0,0,7,1,0,0,0,1,21,2
0,1,19,2,3,2,0,1,11,1
1,1,23,1,2,1,0,1,43,1
0,0,13,1,4,0,0,1,21,3
0,0,30,2,4,7,0,1,6,1
1,1,21,5,2,2,0,1,19,1
1,0,61,8,5,2,0,1,7,1
0,0,13,1,2,2,0,1,11,1
1,1,25,1,4,6,0,1,8,1
0,1,17,1,1,0,0,1,6,0
0,1,8,1,2,0,0,1,18,1
0,1,24,1,5,8,0,1,22,1
0,0,29,4,3,1,0,1,18,0
1,0,41,2,9,0,0,1,25,1
0,0,11,1,1,0,0,1,8,1
0,0,29,1,2,14,0,1,3,0
0,0,18,2,2,0,0,1,13,1
0,0,11,1,2,0,0,1,9,0
0,1,15,5,1,5,0,1,26,1
1,1,60,6,9,12,0,1,8,0
1,0,21,3,1,3,0,1,9,1
0,1,29,2,4,6,0,1,66,1
0,0,6,1,0,0,0,1,11,1
0,0,26,4,2,0,0,1,16,1
0,0,13,1,2,0,0,1,3,0
0,1,30,3,2,5,0,1,10,0
0,1,17,2,1,0,0,1,14,0
1,0,130,16,0,1,0,1,20,1
1,0,52,1,4,0,0,1,6,0
1,1,33,1,1,4,0,1,16,3
0,0,40,1,5,0,0,1,27,1
0,0,13,2,1,1,0,1,12,1
0,0,17,1,3,3,0,1,3,1
1,1,21,3,1,0,0,1,18,1
0,1,34,3,4,0,0,1,15,0
1,1,12,2,1,0,0,1,7,0
1,1,16,1,6,3,0,1,15,1
1,0,24,2,3,2,0,1,13,1
0,0,27,3,2,3,0,1,33,3
1,1,25,3,0,1,0,1,7,0
0,0,27,5,1,0,0,1,20,2
0,0,27,4,2,10,0,1,10,1
0,1,27,2,2,2,0,1,34,2
1,1,15,2,1,2,0,1,7,1
0,0,14,1,2,2,0,1,8,1
1,0,40,1,3,4,0,1,6,1
0,0,23,3,2,0,0,1,18,2
0,1,46,5,4,3,0,1,10,1
1,0,127,16,12,6,0,1,35,0
1,1,106,17,10,6,0,1,70,3
0,0,50,5,5,1,0,1,15,2
0,0,15,1,2,2,0,1,5,1
0,1,39,5,4,5,0,1,20,1
0,0,36,3,9,1,0,1,32,2
1,1,41,6,5,2,0,1,13,1
0,1,9,1,1,0,0,1,7,1
0,0,17,3,2,1,0,1,8,0
0,1,23,3,4,3,0,1,14,0
1,0,8,1,2,0,0,1,7,1
1,1,23,5,1,1,0,1,5,1
1,0,109,1,7,5,0,1,8,0
1,0,47,5,7,6,0,1,10,1
0,1,12,1,1,0,0,1,9,1
1,0,90,10,6,11,0,1,7,0
0,1,65,10,5,3,0,1,8,1
1,0,42,7,5,11,0,1,61,6
0,0,19,2,4,0,0,1,10,1
0,0,11,1,2,0,0,1,14,0
0,1,20,4,1,1,0,1,9,1
1,0,81,5,12,1,0,1,47,7
0,0,20,2,4,0,0,1,10,1
1,0,15,2,1,0,0,1,9,0
0,0,19,3,2,0,0,1,8,1
0,0,33,4,5,0,0,1,8,1
1,0,41,8,2,5,0,1,9,1
0,1,15,1,1,8,0,1,46,0
0,0,25,3,3,2,0,1,9,0
0,1,21,3,2,0,0,1,26,1
0,0,92,6,13,3,0,1,14,0
0,1,10,1,3,2,0,1,35,3
1,1,55,6,4,0,0,1,3,0
1,1,28,4,2,2,0,1,12,1
1,1,32,3,6,1,0,1,6,0
0,0,42,3,4,3,0,1,10,1
1,0,36,1,9,1,0,1,12,1
1,0,19,2,0,1,0,1,13,1
0,1,8,1,1,0,0,1,6,0
1,1,16,2,0,3,0,1,12,1
1,1,34,4,4,7,0,1,4,1
1,0,11,2,1,1,0,1,3,0
0,1,15,2,2,0,0,1,13,1
0,1,68,1,11,0,0,1,12,1
0,1,34,2,1,2,0,1,69,6
1,0,52,5,8,1,0,1,7,1
0,0,7,1,0,0,0,1,4,0
0,0,73,3,5,7,0,1,17,1
0,0,53,4,6,13,0,1,72,9
0,0,49,3,4,5,0,1,11,1
1,1,11,1,2,2,0,1,6,1
1,1,19,3,1,0,0,1,50,1
0,0,19,3,1,4,0,1,47,2
0,1,26,2,1,1,0,1,10,1
0,0,17,1,2,0,0,1,17,1
1,0,8,1,0,1,0,1,14,1
1,1,46,5,5,10,0,1,5,1
1,0,9,1,3,2,0,1,5,1
0,1,32,3,6,3,0,1,17,0
1,0,38,3,4,0,0,1,17,1
1,0,34,5,2,0,0,1,5,1
0,1,10,1,3,1,0,1,30,1
1,1,14,3,0,1,0,1,4,1
0,1,24,1,5,0,0,1,8,1
0,1,35,3,5,2,0,1,31,2
1,1,14,1,5,1,0,1,9,1
1,0,21,4,1,0,0,1,9,1
0,0,49,10,2,3,0,1,12,0
0,0,17,2,2,0,0,1,12,1
1,1,47,1,5,8,0,1,21,1
1,1,66,5,6,3,0,1,55,0
0,1,15,1,3,1,0,1,8,0
0,1,16,2,1,1,0,1,4,1
1,1,24,1,0,1,0,1,4,0
0,0,15,3,1,0,0,1,12,0
0,1,9,1,2,0,0,1,30,0
0,0,56,7,5,0,0,1,16,1
1,1,75,8,11,0,0,1,62,1
0,1,25,3,3,0,0,1,23,3
0,1,13,1,0,3,0,1,11,1
0,1,18,2,3,0,0,1,6,1
0,0,12,1,0,0,0,1,10,0
0,1,47,4,8,1,0,1,10,1
0,0,62,9,9,9,0,1,28,3
1,0,112,14,7,11,0,1,7,1
1,0,59,10,2,0,0,1,28,1
1,0,16,3,1,1,0,1,10,0
0,0,14,2,1,0,0,1,7,1
0,1,14,2,2,1,0,1,8,1
0,0,15,2,1,0,0,1,3,1
0,1,14,2,1,0,0,1,74,5
1,1,51,6,5,1,0,1,26,1
0,0,7,1,1,0,0,1,15,2
0,1,29,3,1,0,0,1,13,2
0,0,8,1,2,0,0,1,5,0
1,0,80,5,6,5,0,1,19,2
1,1,140,6,16,27,0,1,7,1
1,0,68,4,7,5,0,1,13,2
0,0,22,2,3,0,0,1,14,1
0,0,23,5,1,0,0,1,6,1
0,0,37,6,6,1,0,1,19,2
0,1,6,1,1,0,0,1,27,4
0,1,34,2,4,0,0,1,68,3
0,0,50,9,5,0,0,1,11,1
0,1,17,1,2,6,0,1,6,1
0,0,40,4,2,1,0,1,8,1
1,1,38,5,1,9,0,1,40,2
0,1,25,1,4,0,0,1,8,1
1,0,25,1,5,1,0,1,8,0
1,0,19,3,1,3,0,1,14,1
